id	priority	title	location	message
feat-b294ef04747a	P0	Missing LocalIndexUpdated event emission	syncthing-rs/src/folder_core.rs:1130-1140	The Go function at lines 1354-1360 logs a LocalIndexUpdated event containing the folder ID, item count, filenames, sequence number, and a legacy "version" field equal to sequence. The Rust function emits no event, breaking any downstream consumer (UI, other devices, event subscriptions) that depends on this notification.
feat-b294ef04747a	P0	Missing sequence query and error path	syncthing-rs/src/folder_core.rs:1130-1140	The Go function at line 1350 calls f.db.GetDeviceSequence to retrieve the current local sequence number after the update, and returns an error if that call fails. The Rust function has no equivalent query and no error return at all (it returns Vec<String> instead of Result), eliminating two distinct error-propagation paths present in the Go code.
feat-b294ef04747a	P1	Wrong items removed from forcedRescanPaths	syncthing-rs/src/folder_core.rs:1136-1138	The Go function iterates over the input FileInfo slice and removes each file.Name from forcedRescanPaths (lines 1343-1347), i.e., it removes the names of files that were just updated locally. The Rust function instead removes need.need_paths — the output of a need computation between local and remote — which is a different set of paths. This changes which files are eligible for forced rescan.
feat-b294ef04747a	P1	Return type incompatibility	syncthing-rs/src/folder_core.rs:1134	The Go function returns error (nil on success). The Rust function returns Vec<String> containing computed need paths. No caller of the Go function expects a list of needed paths back; this return value has no equivalent in the original API contract and suggests the Rust function was mapped from a different Go method.
feat-ff835975a163	P2	String output format mismatch: proto text vs JSON	syncthing-rs/src/bep_compat.rs:42-44	Go IndexUpdate.String() at bep.pb.go:891 delegates to protoimpl.X.MessageStringOf(x) which emits protobuf text format (field:value pairs without quotes on keys, nested braces for sub-messages), whereas the Rust impl_proto_common macro at bep_compat.rs:42 delegates to as_json_string (bep_compat.rs:16-17) which calls serde_json::to_string, producing JSON with quoted keys, arrays, and a fundamentally different grammar. Any downstream code that pattern-matches, parses, or compares the String() output—including log-grepping in crash-recovery or protocol-state-transition test scenarios—will observe divergent results.
feat-ff835975a163	P2	Nil-receiver vs no-None divergence on empty value	syncthing-rs/src/bep_compat.rs:16-17	Go IndexUpdate.String() accepts a *IndexUpdate (pointer receiver); calling it on a nil pointer yields an empty string via MessageStringOf. The Rust port takes &self which cannot be None; calling String() on a Default-constructed IndexUpdate produces a non-empty JSON object with all default field values serialized (e.g. {"folder":"","files":[]}). This changes observable behavior for the empty/zero-value edge case, which may affect crash-recovery test scenarios that check log output after partial state initialization.
feat-e03a3eb8083c	P1	Lazy iterator replaced with eager Vec	syncthing-rs/src/db.rs:148-152	Go returns (iter.Seq[FileMetadata], func() error) at internal/db/interface.go:38, providing a lazy pull-based iterator that streams results one at a time and a deferred error-closure that reports errors encountered during iteration. Rust returns Result<Vec<FileMetadata>, String> at syncthing-rs/src/db.rs:152, which eagerly materializes all matching records into memory before returning and collapses the two-phase error model (upfront Result vs deferred iteration errors) into a single upfront check. This breaks streaming consumption, prevents early termination from saving work, risks violating the memory-cap-50mb parity test on large folder sets, and loses the ability to surface errors that occur mid-iteration (e.g., corrupted records after the first N valid ones).
feat-b472b0391272	P0	Missing duration parameter	syncthing-rs/src/model_core.rs:434	The Go interface declares `DelayScan(folder string, next time.Duration)` with a `next` parameter of type `time.Duration` that controls how long to delay the next scan. The Rust implementation `DelayScan(&mut self, folder_id: &str)` omits this parameter entirely, and the delegated call on line 438 likewise passes no duration. Any caller that needs to specify a non-default delay duration cannot do so, breaking semantic equivalence for all non-trivial uses of this method.
feat-b472b0391272	P1	Return type divergence changes error contract	syncthing-rs/src/model_core.rs:434	The Go interface method returns nothing (`DelayScan(folder string, next time.Duration)` — no error return), meaning callers cannot observe whether the folder exists via this call's return value. The Rust version returns `Result<(), String>` and explicitly errors with `ErrFolderMissing` on line 437 when the folder is absent. This introduces an error path that does not exist in the Go contract; Go callers and API surfaces that rely on DelayScan being fire-and-forget will behave differently if the Rust side propagates or logs this error, which affects the daemon-api-surface and crash-recovery parity scenarios.
feat-e210443a80c0	P0	Missing 3 enum variants	syncthing-rs/src/folder_core.rs:242	Go defines 7 arms (dbUpdateHandleDir, dbUpdateDeleteDir, dbUpdateHandleFile, dbUpdateDeleteFile, dbUpdateShortcutFile, dbUpdateHandleSymlink, dbUpdateInvalidate) but Rust only defines 5 variants (Update, DeleteFile, DeleteDir, Invalidate, Shortcut), completely omitting equivalents for dbUpdateHandleDir, dbUpdateHandleFile, and dbUpdateHandleSymlink. Any code path that would produce or match these three update types is unrepresentable in the Rust port, breaking folder synchronization for directories, regular files, and symlinks.
feat-e210443a80c0	P1	All string representations differ from Go	syncthing-rs/src/folder_core.rs:243-247	Every string returned by the Rust method diverges from the Go original: Go returns prefixed names like "dbUpdateDeleteDir", "dbUpdateDeleteFile", "dbUpdateShortcutFile", "dbUpdateHandleInvalidate" while Rust returns shortened forms "delete_dir", "delete_file", "shortcut", "invalidate". If these strings are logged, compared, serialized, or used in any wire/schema context, the mismatch will cause silent incompatibility or matching failures. The Rust variant "Update" maps to "update" which has no single Go counterpart at all.
feat-e210443a80c0	P2	Panic on unknown value not replicated	syncthing-rs/src/folder_core.rs:242	Go panics with a formatted message on any unrecognized dbUpdateType value (line 100), providing a fail-fast diagnostic. Rust uses a closed enum so exhaustive matching prevents this at compile time for known variants, but if the enum is ever extended or received from an external source (e.g., deserialization), the lack of a catch-all error path diverges from Go's defensive behavior. This is lower severity only because Rust's type system partially compensates.
feat-db09c179f2ef	P1	Missing error reporting on delete failure	syncthing-rs/src/folder_core.rs:2148-2150	Go line 114 calls `f.newScanError(dir, fmt.Errorf("deleting unexpected dir: %w", err))` when `deleteDirOnDisk` returns an error, making the failure observable to the scan-error subsystem. The Rust code at line 2148 checks `.is_ok()` only to increment a counter and silently discards the error, so failed directory deletions are never recorded as scan errors. This loses error observability required by crash-recovery and folder-type-behavior scenarios.
feat-db09c179f2ef	P1	Different delete method called	syncthing-rs/src/folder_core.rs:2148	Go line 113 calls `f.deleteDirOnDisk(dir, scanChan)`, passing the scan channel into the delete operation so that intermediate scan entries can be emitted during deletion. Rust calls `self.sendReceiveFolder.deleteDirOnDiskHandleChildren(&dir)`, a differently-named method that receives no scan/rescan channel. The "HandleChildren" suffix implies different child-entry semantics, and the absence of a scan channel parameter means any in-deletion scan notifications produced by the Go path are lost in Rust.
feat-db09c179f2ef	P2	Return type changed from void to usize	syncthing-rs/src/folder_core.rs:2140	Go declares `revertHandleDirs` with no return value (line 100). Rust returns `usize` representing a removed-directory count. This changes the method contract; callers in Go never inspect a return value, so any Rust caller relying on the count has no Go-equivalent behavior, and the count itself only reflects successful deletes rather than total attempts, which could mislead upstream logic.
feat-db09c179f2ef	P2	Concurrency model lost around scan processing	syncthing-rs/src/folder_core.rs:2151-2153	Go lines 105-107 spawn a concurrent `pullScannerRoutine` goroutine consuming a channel, and each directory is sent to that channel (line 116) so scan processing overlaps with subsequent deletions. Rust replaces this with a synchronous `ScheduleForceRescan` call per directory with no concurrent consumer. If `pullScannerRoutine` performs I/O or batching that depends on receiving items while deletions are still in flight, the Rust port will exhibit different timing and possibly different scan-batch boundaries, affecting crash-recovery correctness.
feat-d5211ea19875	P1	Clone semantics break shared-mutation contract	syncthing-rs/src/bep_compat.rs:234	Go returns a slice header referencing the same underlying array of `*Folder` pointers, so callers that mutate a returned Folder element see the change reflected in the owning ClusterConfig. The Rust implementation calls `self.Folders.clone()`, producing a fully independent deep copy; any mutation by the caller is silently discarded and never propagates back to the source ClusterConfig, violating semantic equivalence for any code path that relies on in-place modification of the returned folders (relevant to scenario/protocol-state-transition and scenario/crash-recovery where folder state is updated through returned references).
feat-d5211ea19875	P2	Nil-slice vs empty-Vec distinction collapsed	syncthing-rs/src/bep_compat.rs:234	Go distinguishes between a nil Folders field (returns nil, which serializes to JSON `null` and can be detected via `== nil`) and a zero-length initialized slice (returns `[]`, serializable as `[]`). The Rust `.clone()` on an empty `Vec<Folder>` always yields an empty Vec, collapsing this distinction. Any downstream logic or serialization path that branches on nil-vs-empty (e.g., deciding whether ClusterConfig has been populated at all vs explicitly set to no folders) will diverge, which may affect scenario/index-sequence-behavior where unset-vs-empty drives first-sync logic.
feat-d5211ea19875	P2	Owned values instead of pointer-level indirection	syncthing-rs/src/bep_compat.rs:233	Go returns `[]*Folder` (slice of pointers), giving callers reference semantics per element; two callers obtaining the same slice share identical `*Folder` pointers. Rust returns `Vec<Folder>` (owned values), so each call site gets independent copies with no aliasing. This affects identity-equality checks and any scenario where two components are expected to observe the same Folder instance (e.g., scenario/memory-cap-50mb, where duplicate pointer-based sharing keeps memory bounded but cloning duplicates the data on every access).
feat-b94cbb58c3e1	P0	Return type and semantic mismatch	syncthing-rs/src/bep_compat.rs:137	Go EnumDescriptor returns ([]byte, []int) — the gzipped raw protobuf file descriptor and the enum's index path within that file ([]int{0}). The Rust implementation returns a String formatted as "name:number", which is an entirely different type and carries none of the protobuf reflection metadata. Any consumer relying on the raw descriptor bytes for service registration, reflection, or descriptor pool lookups will receive incompatible data.
feat-b94cbb58c3e1	P1	Receiver arity mismatch	syncthing-rs/src/bep_compat.rs:137	Go EnumDescriptor is defined on the type itself with a value receiver and requires no instance state — it returns a file-level constant. The Rust version takes &self and reads self.Number(), making it an instance method whose output varies per variant. The Go method is callable without a concrete enum value; the Rust method is not.
feat-b94cbb58c3e1	P2	Missing raw descriptor and index path	syncthing-rs/src/bep_compat.rs:138	The second element of the Go return, []int{0}, encodes the enum's position in the protobuf file descriptor tree and is consumed by protobuf internals (e.g., proto.EnumName, descriptor resolution). The Rust port drops this index entirely and substitutes an unrelated string, breaking wire-level schema introspection and any code path that navigates the descriptor hierarchy.
feat-ddd88bc8a8e2	P1	Return type loses structured descriptor	syncthing-rs/src/bep_compat.rs:27	The Go method returns `protoreflect.EnumDescriptor`, a rich interface that exposes enum value definitions, full name, options, and parent file descriptor. The Rust port returns `&'static str`, collapsing all structured descriptor access into an opaque string. Any call site that interrogates the descriptor for enum values, source locations, or options will have no equivalent path in Rust, breaking parity for reflection-dependent consumers such as the protocol-state-transition and index-sequence-behavior scenarios.
feat-ddd88bc8a8e2	P2	Visibility narrowed to crate-private	syncthing-rs/src/bep_compat.rs:27	The Go `Descriptor()` method is exported (uppercase) and callable by any external package. The Rust implementation is declared `pub(crate)`, restricting access to the defining crate only. External crates that depend on `bep-compat` and call `Descriptor()` (e.g., crash-recovery or memory-cap-50mb harnesses) will fail to compile.
feat-ba583c1ba9fb	P2	Error type loses structured error info	syncthing-rs/src/db.rs:198	Go `ListFolders` returns the `error` interface, which supports `errors.Is`/`errors.As` unwrapping and sentinel-error matching (e.g., database-closed or I/O errors). The Rust port uses `Result<Vec<String>, String>`, collapsing all error information into an opaque string. Any caller that needs to branch on error kind (retry on transient failure, ignore on not-found, etc.) cannot do so, breaking behavioral equivalence for error-path handling.
feat-a8d91baff43f	P0	Signature and return semantics completely different	syncthing-rs/src/folder_core.rs:1941	Go method accepts six parameters (name, stat, item, hasItem, fromDelete, scanChan) and returns an error that callers inspect to distinguish errModified from wrapped CreateFileInfo errors from nil; Rust accepts only a pre-computed bool and returns unit, eliminating all caller-side error discrimination and breaking any upstream code that branches on the error kind.
feat-a8d91baff43f	P0	Database and disk comparison logic missing	syncthing-rs/src/folder_core.rs:1941-1945	Go calls scanner.CreateFileInfo to build a FileInfo from the on-disk stat and then invokes IsEquivalentOptional with a six-field FileInfoComparison struct (ModTimeWindow, IgnorePerms, IgnoreBlocks=true, IgnoreFlags=LocalAllFlags, IgnoreOwnership conditioned on fromDelete or SyncOwnership, IgnoreXattrs conditioned on fromDelete or SyncXattrs) to detect local modifications; Rust has none of this logic, meaning local file changes that should trigger a rescan are never detected.
feat-a8d91baff43f	P0	hasItem and item.Deleted guard missing	syncthing-rs/src/folder_core.rs:1941-1945	Go returns errModified when the item is absent from the database (!hasItem) or is marked Deleted, treating a file that appeared from nowhere as modified; Rust has no equivalent branch, so files with no database entry or flagged as deleted will not be recognized as requiring a scan.
feat-a8d91baff43f	P0	Deferred scan-channel send replaced with direct ScheduleScan	syncthing-rs/src/folder_core.rs:1943	Go uses a deferred closure that sends the file name into scanChan only when the returned error is errModified, allowing batched or asynchronous scan scheduling keyed by filename; Rust unconditionally calls self.folder.ScheduleScan() with no filename context, losing per-file scan granularity and changing the scheduling mechanism.
feat-a8d91baff43f	P1	CreateFileInfo error path absent	syncthing-rs/src/folder_core.rs:1941-1945	Go wraps and returns errors from scanner.CreateFileInfo (e.g., permission errors reading xattrs) without sending to scanChan, distinguishing transient I/O failures from actual modifications; Rust has no error path, so I/O failures during stat comparison are silently ignored rather than propagated.
feat-a8d91baff43f	P1	fromDelete parameter and conditional ownership/xattr ignore missing	syncthing-rs/src/folder_core.rs:1941	Go conditions IgnoreOwnership and IgnoreXattrs on the fromDelete flag combined with folder-level SyncOwnership/SyncXattrs settings, meaning delete operations skip ownership and xattr checks; Rust has no fromDelete parameter and no comparison configuration, so delete-triggered scans cannot relax these checks as the Go code requires.
feat-bf09de3ea298	P0	Unconditional scan replaces conditional watch-restart	syncthing-rs/src/folder_core.rs:599	The Go implementation guards its side-effect with `if f.FSWatcherEnabled` (lib/model/folder.go:282) and only then calls `scheduleWatchRestart()`. The Rust port removes this guard entirely and unconditionally sets `self.scanScheduled = true`, meaning the method fires even when filesystem watching is disabled. This changes behavior for every folder configuration where FSWatcherEnabled is false: Go does nothing, Rust schedules a scan.
feat-bf09de3ea298	P0	Wrong side-effect: scanScheduled instead of scheduleWatchRestart	syncthing-rs/src/folder_core.rs:599	The Go method calls `f.scheduleWatchRestart()` (lib/model/folder.go:283), which restarts the filesystem watcher so that updated ignore patterns are respected by the watcher. The Rust port instead sets `self.scanScheduled = true`, which schedules a full folder scan—a fundamentally different and more expensive operation that does not achieve the same goal of reloading watcher filters. This substitutes watch-restart semantics with scan semantics, breaking behavioral equivalence and likely causing unnecessary I/O under ignore-pattern changes.
feat-ff81b14e58b0	P1	DeviceID type downgraded to plain string	syncthing-rs/src/db.rs:140	Go `Update` accepts `device protocol.DeviceID`, a 32-byte structured type with checksum validation and a canonical string encoding (Luhn-based). The Rust port declares `device: &str`, losing compile-time type safety and allowing any arbitrary string to be passed without validation. If any implementation compares device identifiers byte-for-byte or uses them as map keys, a non-canonical string representation will silently fail to match, causing silent data loss or phantom device entries. Every other method that accepts `DeviceID` in Go (`drop_all_files`, `drop_device`, `get_device_sequence`, etc.) has the same demotion, but `update` is the most critical because it writes file records keyed by device.
feat-ff81b14e58b0	P1	Lazy iterator to eager Vec changes memory and error semantics	syncthing-rs/src/db.rs:152-190	Go iterator-returning methods (e.g., `AllGlobalFiles`) return `(iter.Seq[T], func() error)` providing lazy, streaming evaluation with a deferred error callback. Rust replaces all of these with `Result<Vec<T>, String>`, which eagerly materializes the entire result set into memory before returning. This breaks behavioral equivalence under the `scenario/memory-cap-50mb` parity test because a large folder will allocate unbounded memory in the Rust port, whereas Go streams rows one at a time. It also changes error observability: Go surfaces iteration errors only when the deferred `func() error` is called after iteration completes, while Rust surfaces errors before any element is seen.
feat-ff81b14e58b0	P2	get_mtime error contract and type diverge from Go	syncthing-rs/src/db.rs:217	Go's `GetMtime` returns `(ondisk, virtual time.Time)` with no error return, meaning it is contractually infallible. Rust's `get_mtime` returns `Result<(i64, i64), String>`, adding a failure path that Go callers never expect. Additionally, `time.Time` carries nanosecond precision, monotonic clock reading, and timezone metadata; replacing it with bare `i64` (presumably epoch nanoseconds) loses timezone and monotonic information, which can cause drift in mtime comparison logic if any consumer relies on `time.Time.Equal()` semantics rather than raw wall-clock comparison.
feat-ff81b14e58b0	P2	Signed-to-unsigned limit/offset prevents negative sentinels	syncthing-rs/src/db.rs:165-184	Go declares `limit int` and `offset int` as signed integers in `AllLocalFilesBySequence` and `AllNeededGlobalFiles`. Rust uses `usize` (unsigned). Go implementations commonly accept negative values (e.g., `limit = -1` meaning "no limit") as a sentinel; `usize` makes this impossible, silently changing the semantics of the "unlimited" case and potentially panicking on conversion if a caller attempts to pass a negative value through an `as usize` cast.
feat-dc53fca4b7ec	P0	Local device not excluded from availability	syncthing-rs/src/db.rs:675	Go's SQL query at folderdb_global.go:55 explicitly excludes the local device via `f.device_idx != {{.LocalDeviceIdx}}`. The Rust implementation at db.rs:675 iterates `self.store.devices_in_folder(folder)` which returns all devices including the local device (keyed as "local" per folder_core.rs:23). This means the Rust port will spuriously include the local device in the availability list, causing the caller (model_core.rs:651) to treat the local node as a remote availability source, which breaks pull-source selection and the global-need-decision scenario.
feat-dc53fca4b7ec	P0	No version equivalence check against global winner	syncthing-rs/src/db.rs:676	Go's SQL at folderdb_global.go:53 joins `files g ON g.version_idx = f.version_idx AND g.name_idx = f.name_idx` with the condition `g.local_flags & FlagLocalGlobal != 0`, ensuring only remote devices whose file version matches the current global winner are returned. The Rust implementation at db.rs:676 calls `self.store.get_file(folder, &device, file)` and accepts any non-deleted entry regardless of version. This means devices with stale versions of a file are incorrectly reported as available, and devices holding the global version of a deleted file are incorrectly excluded (due to the `!meta.deleted` filter at db.rs:679 which Go does not apply). This breaks the index-sequence-behavior and global-need-decision parity scenarios.
feat-dc53fca4b7ec	P1	Missing filename normalization	syncthing-rs/src/db.rs:672	Go's implementation at folderdb_global.go:47 calls `osutil.NormalizedFilename(file)` to normalize path separators (e.g., backslash to forward-slash on Windows) before querying the database. The Rust implementation at db.rs:672 passes the `file` parameter directly to the store without any normalization. No equivalent of `NormalizedFilename` exists anywhere in the Rust codebase. On Windows or when callers pass non-normalized paths, lookups will fail to match stored entries, returning empty results where Go would succeed.
feat-d462e13c2d06	P0	Wrong data structure mutated	syncthing-rs/src/model_core.rs:976	The Go interface method `DismissPendingDevice` dismisses a device from the pending/observed-devices store (backed by the database layer `db.ObservedDevice` as shown by `PendingDevices` at lib/model/model.go:125), but the Rust implementation calls `self.connections.remove(device)` which removes the device from the active connections map — an entirely different data structure. This means pending devices are never actually dismissed, and legitimate active connections could be erroneously dropped.
feat-d462e13c2d06	P1	Missing error return	syncthing-rs/src/model_core.rs:975	The Go signature returns `error` (`DismissPendingDevice(device protocol.DeviceID) error`), but the Rust function returns unit `()`. Callers cannot distinguish success from failure (e.g., device not found, database I/O error), breaking the daemon-api-surface parity where HTTP handlers inspect and propagate this error to respond with appropriate status codes.
feat-d462e13c2d06	P1	Device parameter type mismatch	syncthing-rs/src/model_core.rs:975	The Go method accepts `protocol.DeviceID`, a fixed-length 32-byte cryptographic identifier with specific marshaling, comparison, and `String()` formatting semantics. The Rust function accepts `&str`, losing type safety, length validation, and canonical formatting. Any caller passing a non-canonical or malformed string will silently operate on the wrong key rather than failing at the type level.
feat-c33e4161dc66	P1	Lazy iterator replaced with eager Vec	syncthing-rs/src/db.rs:172	Go returns `(iter.Seq[FileMetadata], func() error)` — a lazy, streaming iterator plus a deferred error-check closure — while Rust returns `Result<Vec<FileMetadata>, String>`, eagerly collecting all matching rows into memory before returning. This breaks streaming semantics: callers that short-circuit iteration in Go never materialize the full result set, but every Rust caller pays for full materialization. This is a direct conflict with the `scenario/memory-cap-50mb` parity test, where large folders with many block-hash matches could exceed the memory budget that the Go version respects via lazy evaluation.
feat-c33e4161dc66	P2	Deferred error closure collapsed into single Result	syncthing-rs/src/db.rs:172	Go's second return value `func() error` is a deferred error reporter: callers iterate over results and then call the closure to discover whether the underlying storage encountered an error mid-scan. Rust's `Result<Vec<FileMetadata>, String>` conflates iteration and error reporting into a single call — a storage error during scan either aborts the entire call (returning Err, yielding zero results) or is unreportable (if partial results were already buffered). This changes observable behavior for any caller that processes partial results before checking the error, and means crash-recovery scenarios (`scenario/crash-recovery`) where a read fails mid-iteration will surface differently: Go callers see partial data plus a deferred error, Rust callers see either all data or no data.
feat-ba95763d2f39	P0	Return type mismatch: EnumDescriptor vs &str	syncthing-rs/src/bep_compat.rs:27	Go returns protoreflect.EnumDescriptor, a rich interface exposing full enum metadata (Values, FullName, Options, ParentFile, etc.) from the compiled proto file descriptor. Rust returns &'static str, a plain string. Any consumer relying on descriptor reflection methods (e.g. iterating enum values, reading options, checking source info) will have no equivalent path in Rust, breaking protocol-state-transition and index-sequence-behavior scenarios that inspect descriptor metadata at runtime.
feat-ba95763d2f39	P1	Visibility downgrade from public to pub(crate)	syncthing-rs/src/bep_compat.rs:27	Go Descriptor() is exported (public) and callable by any package. Rust declares pub(crate), restricting access to the defining crate only. External crates that need to inspect the enum descriptor for schema negotiation or compatibility checks cannot call this method, breaking cross-crate parity with Go's public API surface.
feat-ba95763d2f39	P2	Receiver semantics differ: value receiver vs &self	syncthing-rs/src/bep_compat.rs:27	Go defines the method on the bare type `func (MessageType) Descriptor()` meaning the receiver value is unused and the method effectively returns a type-level constant descriptor. Rust takes `&self`, implying an instance is required and could theoretically vary per-value. While functionally equivalent when the body ignores self, the contract difference means Rust callers must construct or hold an instance to obtain the descriptor, unlike Go where a zero-value suffices with no ambiguity about instance dependence.
feat-ba95763d2f39	P1	Mapping ID references FileDownloadProgressUpdateType but Go source shows MessageType	internal/gen/bep/bep.pb.go:70	The review target metadata states the Go symbol is FileDownloadProgressUpdateType.Descriptor, but the actual Go source at lines 70-72 defines the method on MessageType, and it indexes enumTypes[0] which corresponds to MessageType. If a separate FileDownloadProgressUpdateType.Descriptor exists elsewhere (likely indexing a different enumTypes slot), the Rust macro-generated Descriptor may be returning the wrong descriptor string for the wrong enum, causing silent wire-format or schema identity mismatches.
feat-ee488edfcae1	P1	Return type loses error channel	syncthing-rs/src/model_core.rs:568	Go returns `(protocol.FileInfo, bool, error)` — three distinct signals: the file data, a found-boolean, and an error. Rust returns `Option<db::FileInfo>`, collapsing "not found" (`false, nil` in Go) and "error occurred" (`false, err` in Go) into the same `None` variant. Callers that need to distinguish a missing file from a database or folder-lookup error (e.g. the daemon API surface returning 404 vs 500) cannot do so, breaking parity with every call-site that inspects the error return.
feat-ee488edfcae1	P1	DB and lock errors silently swallowed	syncthing-rs/src/model_core.rs:571-573	`self.sdb.read().ok()?` (line 571) discards a poisoned-lock error, and `.ok()` on `get_global_file` (line 573) discards any database-layer error, both converting them to `None`. In Go, these paths surface a non-nil `error` to the caller. This means the Rust port will silently succeed (return "not found") in scenarios where the Go code propagates actionable errors, violating the crash-recovery and daemon-api-surface parity scenarios.
feat-ee488edfcae1	P2	Visibility narrower than Go interface	syncthing-rs/src/model_core.rs:568	The function is declared `pub(crate)`, restricting it to the current crate. The Go `Model` interface exports `CurrentGlobalFile` as a fully public method available to any importing package. If external crates (e.g. an API or REST handler crate) need to call this method — as the Go REST layer does — they will be unable to, breaking the daemon-api-surface scenario.
feat-dc449c5559c2	P0	Return type breaks reflection contract	syncthing-rs/src/bep_compat.rs:34	Go returns `protoreflect.Message`, a rich interface supporting descriptor-based field access, mutation (Set/Mutable/NewField), range iteration over populated fields, and WhichOneof queries. The Rust implementation returns a plain `Value` (serialized snapshot) which provides none of these capabilities. Any consumer that calls ProtoReflect to introspect field descriptors, check field presence, or mutate fields via reflection will silently get incorrect behavior or fail to compile. This affects the required parity tests protocol-state-transition and index-sequence-behavior if they rely on reflection-driven dispatch.
feat-dc449c5559c2	P1	Nil receiver path missing	syncthing-rs/src/bep_compat.rs:34	Go lines 462-469 branch on `x != nil`: when the receiver is nil it falls through to `mi.MessageOf(x)` which returns a valid zero-value reflection object, allowing safe reflection on nil messages. The Rust method takes `&self`, making a None receiver unrepresentable at the call site. If the owning struct is ever held behind an `Option`, callers must add their own None guard, and no equivalent zero-value reflection object is produced for the None case, diverging from Go's guaranteed non-nil return.
feat-dc449c5559c2	P2	Lazy message-info initialization absent	syncthing-rs/src/bep_compat.rs:35	Go lines 463-466 perform a compare-and-swap lazy init of the message's `MessageInfo` metadata on first reflection access, ensuring the type is registered in the global protobuf registry. The Rust path performs no equivalent registration. Code paths that later query the global type registry (e.g., `protoregistry.GlobalTypes`) to resolve this message type by full name will not find it, which can break dynamic message resolution in crash-recovery or protocol-state-transition scenarios.
feat-e29d10fcef2b	P0	Missing-global fallthrough instead of skip	syncthing-rs/src/folder_core.rs:2058	Go (line 109-113) skips files whose global entry is missing by logging a Failure event and executing `continue`. Rust `Ok(None) => {}` falls through to lines 2061-2063, unconditionally pushing the local file into `updates`. This causes files with no global counterpart to be persisted with their receive-only flag stripped instead of being skipped, corrupting the local index.
feat-e29d10fcef2b	P0	Missing equivalence check and default-branch version reset	syncthing-rs/src/folder_core.rs:2049-2055	Go (lines 132-146) has two distinct branches: an `IsEquivalentOptional` check that adopts the global file when local is equivalent, and a `default` branch that resets `fi.Version` to an empty vector when local genuinely differs from global. Rust collapses both into a single else-branch that always adopts the global file. When local and global are not equivalent, Go produces a record with an empty version vector (strictly older, no conflict), while Rust produces a record with the global's version, breaking conflict-resolution semantics and the folder-type-behavior parity test.
feat-e29d10fcef2b	P0	Version vector never reset	syncthing-rs/src/folder_core.rs:2046-2063	Go resets `fi.Version = protocol.Vector{}` in three places (lines 119, 131, 146) to ensure reverted or deleted files have a strictly-older version that does not conflict. Rust never resets any version vector, so reverted files retain their original versions, defeating the "strictly older" invariant required for correct re-synchronization after revert.
feat-e29d10fcef2b	P0	No disk deletion of local-only files	syncthing-rs/src/folder_core.rs:2046-2048	Go (lines 83-87, 122-131) uses a `deleteQueue` backed by `deleteItemOnDisk`/`deleteDirOnDisk` to physically remove locally-created files from the filesystem before marking them deleted in the database. Rust only sets `local.deleted = true` and clears block hashes without any filesystem deletion, leaving orphaned files on disk that will be re-discovered on the next scan, causing an infinite revert-rescan loop.
feat-e29d10fcef2b	P1	No directory deletion flush phase	syncthing-rs/src/folder_core.rs:2064-2068	Go (lines 157-171) flushes queued directory deletes after the main loop, creating synthetic FileInfo entries (Type=Directory, Deleted=true, Version=empty, ModifiedBy=shortID, ModifiedS=now) for each successfully removed directory. Rust has no equivalent post-loop phase, so locally-created directories are never recorded as deleted in the database and are never removed from disk.
feat-e29d10fcef2b	P1	Already-deleted file not distinguished in receive-only-global branch	syncthing-rs/src/folder_core.rs:2046-2048	Go (line 118-121) checks `if fi.Deleted` before attempting disk deletion when the global is receive-only-changed; if already deleted, it only resets the version vector and breaks to append. Rust unconditionally sets `local.deleted = true` and clears block hashes regardless of prior deletion state, potentially re-deleting or corrupting metadata for files that were already locally deleted.
feat-e29d10fcef2b	P1	SetDeleted semantics not replicated	syncthing-rs/src/folder_core.rs:2047	Go (line 130) calls `fi.SetDeleted(f.shortID)` which sets `ModifiedBy` to the local short ID, sets the `Deleted` flag, clears blocks, and updates modification time. Rust only sets `local.deleted = true` and clears `block_hashes`, omitting `ModifiedBy` assignment, which causes the deleted record to lack provenance and may break cluster-wide delete propagation.
feat-e29d10fcef2b	P1	No FolderScanning/FolderIdle state transitions	syncthing-rs/src/folder_core.rs:2022	Go (lines 76-77) sets the folder state to `FolderScanning` on entry and defers `FolderIdle` on exit. Rust performs no state transitions, so external observers (UI, event subscribers, other goroutines) will not see the folder enter scanning state during revert, breaking status reporting and potentially allowing concurrent operations that Go would serialize.
feat-e29d10fcef2b	P2	No pullScannerRoutine or scan channel	syncthing-rs/src/folder_core.rs:2022	Go (lines 79-81) creates a scan channel and launches `pullScannerRoutine` in a goroutine so that deleted paths are rescanned during revert. Rust has no equivalent, so filesystem changes made during revert are not incrementally scanned, requiring a full scan afterward to reconcile the filesystem with the database.
feat-e29d10fcef2b	P2	Unbounded Vec violates memory cap	syncthing-rs/src/folder_core.rs:2038	Go uses `FileInfoBatch` with `FlushIfFull()` (lines 149-150) to bound memory during revert by flushing to the database in chunks. Rust collects all updates into an unbounded `Vec<FileInfo>` (line 2038), which for large folders may exceed the 50 MB memory cap required by the `memory-cap-50mb` parity test.
